phot_g_mean_flux_error,phot_g_mean_flux_over_error,phot_g_mean_mag,phot_bp_n_obs,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_flux_over_error,phot_bp_mean_mag,phot_rp_n_obs,phot_rp_mean_flux,phot_rp_mean_flux_error,phot_rp_mean_flux_over_error,phot_rp_mean_mag,phot_bp_rp_excess_factor,phot_proc_mode,bp_rp,bp_g,g_rp,radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper
31.67643619,5752.382,12.536905,33,97864.92034,118.9796333,822.53503,12.874821,32,121250.9648,76.29684879,1589.2002,12.052707,1.2025131,1,0.822114,0.33791542,0.48419857,-25.53657686,1.394907094,15,5500,3.5,0,NOT_AVAILABLE,74.74812765,57.0692941,202.8140476,58.8396246,100002,5810,5781.3335,6193.3535,0.143,0.025,0.2151,0.0713,0.013,0.1122,200111,0.9986137,0.8788162,1.0085415,1.0237509,1.0085135,1.0389884
26.9742018,5306.738,12.798925,30,64465.03059,85.15736668,757.0106,13.328077,30,112034.8364,111.9478738,1000.7768,12.138537,1.2330145,0,1.1895399,0.5291519,0.660388,-26.88709176,1.665033139,13,6000,3.5,0,NOT_AVAILABLE,74.77546582,57.12541286,202.7245394,58.80465841,100001,4920,4846.67,5065.1,,,,,,,200111,5.553945,5.240295,5.723279,16.283895,15.252382,17.315409
32.13558675,7436.104,12.242537,29,102695.2727,142.7581181,719.36554,12.822512,27,193731.3076,189.7449353,1021.0091,11.543921,1.2404677,0,1.2785912,0.5799751,0.698616,-96.78212482,1.584798331,15,5000,3,0,NOT_AVAILABLE,74.87050537,57.08882891,202.6895428,58.86527437,100001,4793.513,4623.03,4969,,,,,,,200111,7.9473805,7.3959484,8.544339,30.044048,28.119827,31.96827
1214.242648,4100.694,8.945458,30,2843258.29,3523.28618,806.9904,9.216847,31,3030640.261,5651.239075,536.2789,8.5580845,1.1796784,0,0.65876293,0.271389,0.38737392,-12.24399883,6.103742878,14,6500,3.5,0.25,NOT_AVAILABLE,74.85125638,57.17321925,202.6051852,58.79230595,100001,6243,6056.5996,6537.6445,,,,,,,200111,2.9004014,2.6448567,3.0816765,11.512887,11.340024,11.68575
498.2774664,1614.4015,10.924659,17,416654.0745,670.4524267,621.4521,11.30195,18,558397.1862,1022.218199,546.26025,10.394562,1.2121173,1,0.90738773,0.37729073,0.530097,1.196263402,1.258306206,9,5500,4.5,0,NOT_AVAILABLE,75.02870945,56.98041273,202.6870285,59.00370416,100002,5395.75,5180.38,5477.7974,0.068,0.043,0.2213,0.0305,0.0203,0.1037,200111,1.0113592,0.9812895,1.0972002,0.78111124,0.7661001,0.7961224
749.7486028,4198.3228,9.443387,35,1737386.323,2713.796607,640.2051,9.751647,33,1989880.434,2343.8851,848.96674,9.014853,1.184129,0,0.7367945,0.30825996,0.4285345,-34.02954913,0.153857604,6,6250,4.5,0,NOT_AVAILABLE,75.30699546,57.1144322,202.2954587,58.98974405,100001,5978.6665,5902,6064,0.229,0.114,0.3216,0.111,0.0473,0.1528,200111,1.2490704,1.2141635,1.2817318,1.7959152,1.7870901,1.8047404
507.7031292,2865.7302,10.281253,32,798162.6494,662.2649442,1205.2014,10.59616,35,935882.3387,818.05827,1144.0289,9.833867,1.1918325,1,0.76229286,0.31490707,0.4473858,15.54232064,1.179215735,13,5750,4.5,0,NOT_AVAILABLE,75.34528224,56.96704116,202.437024,59.11958548,100002,5831.5,5616,5962.3335,,,,,,,200111,2.1348784,2.0422137,2.3018632,4.748562,4.6794796,4.817644
32.84215019,5323.2407,12.581846,31,98275.29412,133.7289421,734.8843,12.870277,31,111667.1782,100.1659238,1114.822,12.142106,1.2008606,0,0.72817135,0.28843117,0.43974018,-29.69412267,1.056028501,9,5500,3.5,0,NOT_AVAILABLE,75.32791586,57.10986023,202.2832814,59.00026068,100001,6259,5902.95,6766,0.427,0.061,0.6539,0.199,0.0584,0.35,200111,1.3735433,1.1754069,1.5442371,2.60855,2.5445583,2.6725419
132.9072675,1525.6871,12.42083,35,100353.6002,155.262403,646.3484,12.847556,35,150320.9085,83.68656925,1796.2369,11.819371,1.2362206,0,1.0281849,0.42672634,0.60145855,-25.34077354,1.072442938,11,5250,4.5,0,NOT_AVAILABLE,75.45390829,57.01709105,202.2862317,59.11557118,130001,5218.3867,5106.54,5339.75,,,,,,,0,,,,,,
313.3164507,2998.4397,10.756169,14,506060.4765,458.6856566,1103.2838,11.090882,13,617970.1107,487.6368486,1267.2753,10.284501,1.196464,0,0.8063812,0.33471298,0.47166824,-6.997329665,0.543544351,4,5500,3.5,0,NOT_AVAILABLE,75.37955594,57.09907104,202.2525722,59.02581506,100001,5708.027,4792.83,5882.75,0.4203,0.078,0.709,0.213,0.081,0.3213,200111,1.4844534,1.3975837,2.1054966,2.107521,2.0688708,2.1461713
539.7625272,4697.3574,9.678225,36,1092311.142,1382.343734,790.1878,10.255523,33,2029403.173,2062.857883,983.78235,8.993499,1.2312233,0,1.2620239,0.57729816,0.68472576,25.50834282,0.175175955,11,4750,4.5,0,NOT_AVAILABLE,75.41328144,57.0043623,202.3355495,59.11234321,100001,4792,4731.455,4886.5864,0.0902,0.024,0.153,0.039,0.0109,0.077,200111,10.184237,9.793793,10.446544,49.27412,47.948444,50.599796
30.19350601,6340.9497,12.483196,32,85861.82676,114.4003682,750.538,13.016888,34,151411.2766,117.2147176,1291.7429,11.811524,1.239312,0,1.2053633,0.5336914,0.67167187,-23.02874103,0.994434881,5,5000,3,0,NOT_AVAILABLE,75.52492623,56.91313648,202.3484853,59.22181362,100001,4905,4869,5061.6777,,,,,,,200111,3.8571687,3.622077,3.9144173,7.758683,7.480315,8.037051
800.0577256,3257.6633,9.648297,30,1555853.584,1622.833476,958.72656,9.871467,30,1512341.763,1291.372367,1171.112,9.312795,1.1772141,0,0.55867195,0.22316933,0.33550262,-17.57334393,0.640312284,6,6500,4.5,0,NOT_AVAILABLE,74.85456868,57.6469216,202.0465795,58.4185108,100001,6518,6394.075,6662.547,0.8603,0.5389,1.0298,0.4205,0.217,0.5057,200111,1.7330589,1.6586757,1.8008873,4.884035,4.8361764,4.931894
67.99671485,4758.5034,11.91347,30,194071.089,276.7531091,701.2427,12.131486,28,192849.4025,153.2307756,1258.5553,11.548874,1.1958134,0,0.58261204,0.21801567,0.36459637,-22.85210451,1.338012296,8,6500,4.5,0,NOT_AVAILABLE,75.00789404,57.61864161,201.9546313,58.49078178,100001,7062.75,6970,7248.6665,1.0023,0.8289,1.1025,0.497,0.411,0.5501,200111,1.6884676,1.6029655,1.7337036,6.3910985,6.1963506,6.5858464
94.98934269,4461.3203,11.62052,30,188881.9794,210.5666514,897.0175,12.160912,30,331522.3457,197.7650747,1676.3442,10.960638,1.228012,0,1.2002735,0.5403919,0.6598816,-52.58960174,0.512478739,8,5000,3,0,NOT_AVAILABLE,75.06968644,57.75836298,201.7431758,58.39930595,100001,4970.4136,4861.26,5035.54,,,,,,,200111,2.8658118,2.792162,2.9959533,4.5160646,4.4276285,4.604501
42.80214553,5805.3857,12.200124,25,127728.9396,134.4535522,949.9856,12.585665,25,173270.5991,184.2033738,940.6484,11.665108,1.2113488,0,0.920557,0.38554096,0.53501606,-15.15026128,0.804505805,6,5500,4.5,0,NOT_AVAILABLE,75.15697723,57.70395438,201.7345401,58.47080268,100001,5435,5369.3335,5681.4595,,,,,,,200111,1.7490193,1.600567,1.7920616,2.404817,2.3521857,2.4574485
85.97137435,1240.1896,13.118761,31,32458.42871,93.56844186,346.89505,14.07307,32,113942.7362,294.3983234,387.03595,12.120203,1.3731012,0,1.9528666,0.9543085,0.99855804,-11.97541266,2.135404037,5,4000,3,0,NOT_AVAILABLE,75.23342596,57.41209202,202.0088737,58.72855511,100001,3900.5,3696,4421.645,0.333,0.177,0.7115,0.1863,0.092,0.352,200111,0.56776285,0.44181433,0.63232976,0.067221746,0.06690117,0.06754232
83.26838549,2525.7405,12.381193,29,101927.9114,190.8765754,533.9991,12.830655,28,154176.6066,217.4887095,708.8948,11.791874,1.2177227,0,1.0387812,0.44946194,0.5893192,-7.049452493,0.848098679,15,5500,4.5,0,NOT_AVAILABLE,75.56467783,57.41099519,201.7346342,58.83639692,100001,5107.9966,4971.6665,5350,,,,,,,200111,3.6465344,3.324099,3.8492625,8.155634,7.8366795,8.474588
38.28831493,3307.708,12.931882,31,53687.68646,70.18467047,764.9489,13.526701,32,103776.1447,56.47495688,1837.5604,12.221676,1.2433329,0,1.3050251,0.59481907,0.71020603,-17.32478491,1.126307459,12,5000,3,0,NOT_AVAILABLE,75.66297559,57.42487348,201.6364227,58.85672361,100001,4880.86,4767.9023,5040.25,,,,,,,200111,7.214376,6.7653036,7.5602603,26.612005,24.278858,28.945152
45.80963516,2396.369,13.08709,30,48259.64415,57.30136039,842.20764,13.642427,31,87670.37227,56.58139332,1549.4559,12.404788,1.2382401,0,1.2376394,0.5553379,0.6823015,-22.95655675,2.350047747,15,5000,3,0,NOT_AVAILABLE,75.69329278,57.47891473,201.5491158,58.82287571,100001,4983.6,4826.217,5105.23,0.016,0,0.1387,0.008,7.00E-04,0.0681,200111,0.621696,0.59242564,0.66290426,0.21479473,0.21292481,0.21666464
60.57354735,4415.47,12.120215,31,112015.2629,123.1397626,909.65955,12.728195,31,223661.9926,186.9037947,1196.6691,11.387939,1.2550527,0,1.3402557,0.6079798,0.73227596,-255.5397385,0.750194121,18,5500,3.5,-1.5,NOT_AVAILABLE,75.77510967,57.59821173,201.3447927,58.75252569,100001,4937,4863.915,4994,,,,,,,0,,,,,,
31.77026371,6141.0933,12.462699,35,110390.9607,184.6764955,597.7532,12.744055,34,124170.8574,75.31606958,1648.6636,12.026871,1.2022389,0,0.71718407,0.28135586,0.4358282,-32.23725458,2.620172265,6,6000,3.5,0,NOT_AVAILABLE,75.49064786,57.13457962,202.1174576,59.03384516,100001,6233,5790.267,6498.09,0.0527,0.008,0.19,0.0313,0.0039,0.1157,200111,1.1957115,1.1001433,1.3855541,1.9441782,1.9081165,1.98024
35.6451617,4092.1626,12.778482,28,79774.1113,118.9636033,670.5758,13.096733,27,96123.92516,91.27619916,1053.1105,12.304841,1.2058896,0,0.79189205,0.31825066,0.4736414,-14.6936654,2.197241165,6,5500,4.5,0,NOT_AVAILABLE,75.54578772,57.19529649,202.0001941,59.00323823,100001,5975,5888.25,6032,0.299,0.1947,0.4373,0.1443,0.0859,0.2118,200111,1.2363826,1.2131263,1.2730815,1.7553029,1.7136405,1.7969654
293.9826403,3929.7236,10.531656,25,630108.9728,480.5739053,1311.1593,10.852849,25,750846.7284,551.9048066,1360.4642,10.073042,1.1953527,0,0.7798071,0.32119274,0.45861435,-4.424088127,0.585219946,7,5750,4.5,0,NOT_AVAILABLE,75.57052554,57.16306943,202.0168626,59.03707237,100001,6173.533,5886.5,7035.45,0.0717,0.017,0.147,0.0405,0.0105,0.0821,200111,0.994843,0.7660169,1.094228,1.2952063,1.2855843,1.3048283
151.0945261,3010.1777,11.543763,30,266249.5099,413.6601588,643.6431,11.788166,31,276756.1243,196.6950645,1407.0314,11.156677,1.1938877,0,0.6314888,0.24440289,0.3870859,-36.77432501,0.860958644,12,6250,4.5,0,NOT_AVAILABLE,75.5024234,57.3173237,201.8949102,58.89147324,100001,6655,6403.3335,6866,,,,,,,200111,1.3798772,1.2963699,1.4904736,3.3648663,3.3056188,3.4241138
674.3456318,4483.775,9.48705,27,1348718.844,1355.037091,995.3372,10.026585,27,2344427.615,2634.380602,889.93506,8.836828,1.2214345,0,1.1897564,0.53953457,0.6502218,-22.91146419,0.229232454,5,4750,4.5,0,NOT_AVAILABLE,75.78174699,57.16698127,201.833549,59.10229732,100001,4871.967,4798.67,4945.225,0.0603,0.016,0.715,0.023,0.0053,0.2453,200111,10.590496,10.279046,10.916494,56.93045,55.355637,58.505264
244.1196586,3528.082,10.850513,28,363815.9279,355.7088114,1022.7914,11.449183,31,701457.1813,417.9332524,1678.3953,10.146917,1.2368572,1,1.3022661,0.59867096,0.70359516,22.63171081,0.206710707,7,4500,4.5,0,NOT_AVAILABLE,75.65668987,57.07737923,202.0438418,59.13370957,100002,4735.8,4633.125,4851.5933,0.1235,0.044,1.0395,0.062,0.0247,0.4578,200111,8.6672325,8.258447,9.055638,34.043087,32.780685,35.30549
49.31096182,6609.8057,11.905536,33,148984.425,207.1057548,719.364,12.418536,34,250872.2567,172.3053927,1455.9745,11.263288,1.2267956,0,1.1552477,0.5130005,0.6422472,-25.94772151,0.555297742,11,4750,4.5,0,NOT_AVAILABLE,75.64933582,57.00811086,202.1310453,59.18677249,100001,4943.6196,4886.35,4984.0547,,,,,,,200111,5.377441,5.290542,5.5042305,15.560596,14.942386,16.178806
47.41398474,6573.155,11.954165,29,138975.2581,156.4627737,888.2321,12.494044,30,245058.3175,153.0057533,1601.6282,11.288747,1.2322217,0,1.2052975,0.5398798,0.6654177,-12.40239116,0.855578902,5,5000,3,0,NOT_AVAILABLE,75.87124952,57.13758001,201.791445,59.15478063,100001,4982.3926,4846.4746,5091.343,0.2023,0.008,1.778,0.091,0.0013,0.9064,200111,9.122568,8.736316,9.641423,46.204124,42.833652,49.574596
280.1970251,2247.7656,11.19033,31,310037.9878,294.309588,1053.4417,11.622851,33,450573.0969,323.4344311,1393.0895,10.627507,1.2076695,0,0.99534416,0.43252182,0.56282234,12.57133803,0.573273624,8,5500,4.5,0,NOT_AVAILABLE,75.85837431,57.32738259,201.5837912,58.99766271,100001,5251.5,5150,5384,,,,,,,200111,2.2741313,2.1635761,2.364655,3.5437188,3.4922998,3.5951378
39.22026924,4349.173,12.608573,30,78270.05239,114.7963533,681.8165,13.117399,29,131669.7015,85.27209289,1544.1124,11.963205,1.2307715,0,1.1541939,0.50882626,0.6453676,-17.72338977,1.048793598,9,5500,4.5,0,NOT_AVAILABLE,75.96999359,57.28585194,201.5367581,59.06675706,100001,4934.6665,4905.75,5019.9424,,,,,,,200111,10.722671,10.361464,10.84945,61.423115,54.480385,68.365845
27.2190097,5829.8867,12.687035,29,76476.71502,118.7605435,643.9573,13.142565,29,117966.0491,83.13087792,1419.04,12.082527,1.2253478,0,1.0600376,0.45553017,0.60450745,-40.8374173,0.676062742,6,5000,3,-1.5,NOT_AVAILABLE,76.06581744,57.16048575,201.5988308,59.19864184,100001,5133.2065,5064.27,5200,,,,,,,200111,3.7973127,3.7003872,3.901397,9.019915,8.566625,9.473205
88.77284469,4580.0957,11.665479,29,227702.7681,269.0692323,846.26086,11.957968,29,261153.1616,183.3535553,1424.3147,11.219682,1.202337,0,0.738286,0.29248905,0.44579697,-28.97406642,6.034217714,9,6000,4.5,0,NOT_AVAILABLE,76.11100573,57.07750307,201.6555229,59.28017248,100001,6107.75,6019,6320.98,0.303,0.1582,0.6195,0.149,0.0595,0.311,200111,1.3480908,1.2586727,1.388139,2.278547,2.239777,2.317317
30.08559341,7528.1323,12.300751,28,119450.8227,115.0225426,1038.4993,12.658415,29,153026.636,88.4848602,1729.4104,11.800002,1.203053,0,0.85841274,0.3576641,0.50074863,-26.09138151,1.508451743,7,5500,3.5,0,NOT_AVAILABLE,76.29004725,57.15173056,201.4161841,59.27699257,100001,5845.3335,5553,6502,0.5507,0.3089,0.7441,0.2615,0.148,0.371,200111,1.2627211,1.0205448,1.3991705,1.6770527,1.6477703,1.7063352
32.42712954,5012.0483,12.661057,27,70720.66961,98.32126055,719.28156,13.227522,25,131006.3573,96.50741169,1357.4746,11.968689,1.2411959,1,1.2588329,0.5664654,0.69236755,-89.52606694,1.182730208,8,4500,3,0,NOT_AVAILABLE,76.37280088,57.14505813,201.3523479,59.30856925,100002,4937.46,4681.383,5129.265,,,,,,,200111,6.2915473,5.829809,6.998683,21.19454,19.477903,22.911177
297.8503511,4303.424,10.418835,26,743935.6035,601.8975411,1235.9838,10.67255,26,776614.0062,744.4699935,1043.177,10.036407,1.1862831,0,0.6361437,0.25371552,0.38242817,-41.48340326,0.253033549,7,5500,3.5,-1.5,NOT_AVAILABLE,74.75107713,58.63030104,201.0105029,57.60071526,100001,6405.935,6353.23,6534.2466,1.0605,0.7993,1.2281,0.5307,0.4089,0.6208,200111,1.7192949,1.6524351,1.747939,4.484619,4.426773,4.542465
206.0991135,4341.9165,10.808971,31,495300.5986,421.3751513,1175.4386,11.114216,31,574732.5357,279.7097087,2054.7466,10.363256,1.1957479,0,0.75096035,0.30524445,0.4457159,-23.10310142,0.593705103,13,5750,4.5,0,NOT_AVAILABLE,75.22432676,58.47974143,200.8053248,57.86833887,100001,5942,5860,6024.5,0.956,0.6459,1.119,0.466,0.3419,0.5675,200111,1.6947736,1.6486746,1.742536,3.2258835,3.167946,3.2838209
47.06822274,6329.38,12.003143,33,162931.1653,186.6468276,872.9383,12.321378,33,195565.6358,166.4405246,1174.9882,11.533689,1.2033621,1,0.7876892,0.31823444,0.46945477,-14.74131228,0.806213868,12,6000,3.5,0,NOT_AVAILABLE,75.08359545,58.40496461,201.0001635,57.88514634,100002,5884.5,5835.5,5953.5,0.2418,0.152,0.3586,0.117,0.0677,0.2227,200111,1.3598125,1.3284752,1.3827448,1.9975197,1.9662431,2.0287964
246.442993,2364.2263,11.274852,32,261965.5077,316.0302742,828.92535,11.805778,30,451547.4042,244.9516503,1843.4144,10.625161,1.2246058,0,1.1806164,0.53092575,0.6496906,-4.133130723,0.305825011,13,5000,4.5,0,NOT_AVAILABLE,75.17943037,58.40896005,200.9195608,57.91163915,100001,4953.7334,4854.25,5103.2,,,,,,,200111,5.2659636,4.9620132,5.484018,15.044611,14.59192,15.497302
1100.265024,4800.958,8.881303,31,3053417.652,3636.076207,839.7562,9.139422,30,3161921.074,4672.936422,676.64545,8.512042,1.1766291,0,0.6273804,0.25811958,0.3692608,-5.624177626,0.390486397,8,6250,4.5,0,NOT_AVAILABLE,75.1850466,58.5979287,200.7058628,57.76072061,100001,6400,6252.45,6521.84,1.2225,0.888,1.3763,0.5543,0.4249,0.6741,200111,1.9746025,1.9015133,2.0688982,5.8935094,5.852469,5.93455
9958.432985,4885.109,6.4707026,33,2.82E+07,34694.02267,812.89996,6.725659,33,2.86E+07,66795.49081,427.44278,6.122857,1.1666253,0,0.6028018,0.25495625,0.34784555,-23.49008466,0.340942445,21,6000,3.5,0,NOT_AVAILABLE,75.33293898,58.42697744,200.7772169,57.94443163,100001,6495,6303.1074,6596,,,,,,,200111,2.04149,1.9794488,2.1676848,6.68199,6.617552,6.7464285
150.2311457,3175.2285,11.492028,28,230920.8884,353.4528469,653.3287,11.94273,27,349233.673,290.3874545,1202.6472,10.90413,1.2162105,0,1.0386,0.4507017,0.58789825,-54.80715884,0.43089243,9,5250,4.5,0,NOT_AVAILABLE,75.58759085,58.32725003,200.682943,58.10343113,100001,5165.02,4996.7476,5573.8667,0.1018,0.008,0.3051,0.0553,0.0049,0.1503,200111,0.85751235,0.7363279,0.9162407,0.47148025,0.4684906,0.4744699
2095.999953,709.3264,10.257772,32,829886.5791,1018.355577,814.9281,10.553842,30,985543.2737,876.013177,1125.0325,9.777731,1.2210742,0,0.77611065,0.29606915,0.4800415,-19.44708894,0.803708548,12,6000,3.5,0,NOT_AVAILABLE,75.70366333,58.40021796,200.5089714,58.07944645,100001,5939.3335,5634,6199.793,1.0393,0.5759,1.482,0.568,0.2939,0.7401,200111,1.7218877,1.5802503,1.9135797,3.3239555,3.0296412,3.61827
73.7396289,5104.433,11.749245,36,205964.1482,228.3749316,901.86847,12.066909,35,246546.6577,230.6381672,1068.976,11.282172,1.2022104,0,0.78473663,0.31766415,0.4670725,11.17564351,0.753818821,12,6000,4.5,0,NOT_AVAILABLE,75.43426697,58.09936641,201.0603276,58.24070661,100001,5865,5851,5890,0.0555,0.0145,0.1596,0.026,0.0043,0.0851,200111,1.0540782,1.0451492,1.0591286,1.1844385,1.1712705,1.1976064
82.98800886,1391.313,13.032266,25,40835.51443,63.01982153,647.9789,13.823793,23,110033.5619,127.5005091,863.0049,12.158107,1.3066523,0,1.6656866,0.79152775,0.87415886,-22.19423028,4.539025309,8,4000,3,0,NOT_AVAILABLE,75.72993913,58.08527375,200.8351693,58.34374567,130001,4306.3335,4159.513,4409,,,,,,,0,,,,,,
71.35451139,5125.731,11.780422,29,198984.0576,197.1768445,1009.1655,12.104342,30,239889.7426,148.02398,1620.614,11.311891,1.199948,1,0.79245186,0.32392025,0.4685316,-29.22288152,0.53235691,15,5500,3.5,0,NOT_AVAILABLE,75.57026459,57.99929647,201.061697,58.36396616,100002,6032.1323,5797.6665,6869.846,,,,,,,200111,1.8545506,1.4298365,2.007585,4.1025653,4.017784,4.1873465
242.8006307,2108.6318,11.415239,25,282126.5646,410.69106,686.9557,11.725278,23,330443.3529,358.6282034,921.4093,10.964177,1.1964791,0,0.76110077,0.31003857,0.4510622,-20.58339593,0.544919148,12,6000,4.5,0,NOT_AVAILABLE,75.6109669,57.96754713,201.0639735,58.40233602,100001,5975,5920,6432.01,0.0907,0.026,0.2173,0.043,0.01,0.1221,200111,1.0956296,0.9454666,1.1160821,1.3783956,1.362568,1.3942231
34.77682658,5779.1206,12.430487,31,114445.0875,157.8574558,724.99005,12.704895,29,126904.0832,103.5649108,1225.3579,12.003231,1.2008647,0,0.701664,0.27440834,0.42725563,-18.95478711,1.348955697,12,6000,3.5,0,NOT_AVAILABLE,75.71050351,57.88618209,201.0734268,58.4992347,100001,6355.3335,6279,6776.5728,0.5307,0.1906,0.834,0.269,0.1355,0.413,200111,1.4445657,1.2705559,1.4799021,3.0670626,2.9852536,3.1488717
80.74117658,4703.9473,11.739471,37,207924.9504,253.9683378,818.7042,12.056622,36,247837.74,233.5389947,1061.2263,11.276502,1.2,1,0.7801199,0.31715012,0.46296978,-11.55034283,0.380140494,12,6000,4.5,0,NOT_AVAILABLE,75.7213333,58.19520888,200.7203364,58.25174123,100002,5874.8,5841,5934,,,,,,,200111,1.423482,1.395221,1.440004,2.1745574,2.143916,2.205199
35.4406136,6057.233,12.358927,29,116298.8779,124.8818956,931.27094,12.687449,28,141696.9124,123.6990061,1145.4976,11.883519,1.2018136,0,0.8039303,0.32852268,0.4754076,-34.52802103,1.371037648,10,6000,3.5,0,NOT_AVAILABLE,75.79531268,58.11385469,200.7499486,58.34062294,100001,5841,5806,5875,,,,,,,200111,2.046582,2.0229623,2.071331,4.3923993,4.265289,4.51951
511.374657,2736.403,10.323567,32,814367.9011,825.7545797,986.2106,10.574337,33,842922.5427,665.5234959,1266.5557,9.947451,1.1843481,0,0.62688637,0.25076962,0.37611675,29.94894479,0.501950936,13,6250,4.5,0,NOT_AVAILABLE,75.82513313,58.27487797,200.5479884,58.21855666,100001,6560.2,6388.14,6878.8804,1.459,1.2427,1.5667,0.72,0.6376,0.766,200111,2.2139518,2.0135703,2.3348203,8.178985,8.048836,8.309134
1903.20489,3395.5823,8.662366,32,3448938.432,3240.688355,1064.2611,9.0071745,36,4240788.089,6455.615543,656.9146,8.193303,1.1899017,0,0.8138714,0.34480858,0.4690628,-15.06865444,0.301832701,8,5750,4.5,-0.5,NOT_AVAILABLE,75.87731376,58.21094898,200.5756807,58.28659234,100001,5741.4336,5641,5876.875,0.0427,0.0223,0.0961,0.0205,0.0109,0.0371,200111,0.87093955,0.83125794,0.9022284,0.7425952,0.7409313,0.7442591
250.9443435,2182.7595,11.341908,28,289677.5986,356.239209,813.1547,11.696601,29,370175.2155,354.3063931,1044.7885,10.840901,1.2046579,1,0.85569954,0.3546934,0.5010061,-27.35136518,0.534157875,10,5500,3.5,0,NOT_AVAILABLE,75.83817001,58.04303964,200.7932951,58.41141643,100002,5741,5421.63,6080.1235,0.893,0.553,1.173,0.4545,0.3659,0.5943,200111,1.5376936,1.3709452,1.7241901,2.3141127,2.2829185,2.3453069
86.20713934,2074.3271,12.557315,33,78366.33902,190.5156977,411.33795,13.116064,34,142243.2097,274.8950566,517.4455,11.879341,1.2336836,0,1.236723,0.5587492,0.67797375,-28.8275602,2.765645714,18,5000,3,0,NOT_AVAILABLE,76.11312558,57.95010994,200.668891,58.57154919,100001,4792.187,4738.98,4886.9937,,,,,,,200111,3.9922986,3.8389015,4.082449,7.573136,7.2888484,7.8574233
39.19766996,6449.3896,12.181418,31,139112.4492,120.4313674,1155.118,12.492973,32,164609.9407,194.4436182,846.56903,11.720779,1.2014285,0,0.7721939,0.3115549,0.460639,-16.73766155,1.645054605,11,6000,3.5,0,NOT_AVAILABLE,76.22300459,58.06013652,200.456445,58.5149452,100001,5917.75,5864,5956,0.2977,0.1005,0.4231,0.1545,0.051,0.2231,200111,1.3211676,1.3042527,1.3454986,1.9285772,1.8937398,1.9634145
46.41781685,2734.6926,12.929382,30,56954.88267,84.9147378,670.7302,13.462561,28,99007.5982,101.722581,973.30994,12.272749,1.2286464,0,1.1898117,0.5331783,0.6566334,-21.691732,2.530899052,6,4500,3,0,NOT_AVAILABLE,76.32300373,57.90794219,200.5402308,58.67008158,100001,4875.92,4845.48,4992.68,0.0303,0.004,0.1607,0.02,0.0014,0.0671,200111,0.73648775,0.7024431,0.7457702,0.27621803,0.2735414,0.27889466
28.49263751,6727.847,12.481844,32,103635.8789,145.5520154,712.01953,12.812613,31,128281.5246,83.56582277,1535.0956,11.991509,1.2098306,0,0.8211031,0.3307686,0.4903345,-64.04577606,1.22528749,14,6000,3.5,0,NOT_AVAILABLE,75.59114883,58.68299608,200.2907357,57.81487556,100001,5793.6665,5763.6665,5828.8633,0.0403,0.017,0.1913,0.0178,0.0079,0.0751,200111,0.89822626,0.8874114,0.9076012,0.818993,0.80766076,0.8303252
