radial_velocity,radial_velocity_error,rv_nb_transits,rv_template_teff,rv_template_logg,rv_template_fe_h,phot_variable_flag,l,b,ecl_lon,ecl_lat,priam_flags,teff_val,teff_percentile_lower,teff_percentile_upper,a_g_val,a_g_percentile_lower,a_g_percentile_upper,e_bp_min_rp_val,e_bp_min_rp_percentile_lower,e_bp_min_rp_percentile_upper,flame_flags,radius_val,radius_percentile_lower,radius_percentile_upper,lum_val,lum_percentile_lower,lum_percentile_upper
-65.89256392,3.549370064,5,5500,4.5,0,NOT_AVAILABLE,131.6574555,51.86723358,140.4774673,55.94022349,100001,4998.6797,4962.75,5083.22,0.1973,0.008,0.4561,0.07,0.0046,0.219,200111,0.8322218,0.8047702,0.8443158,0.38957775,0.3848011,0.3943544
-20.35361913,8.873275514,3,6000,3.5,0,NOT_AVAILABLE,131.6452549,51.84220533,140.4434844,55.95814382,100001,6191.3003,6078.075,6846.8896,0.9085,0.6809,1.2071,0.431,0.3483,0.6011,200111,1.7670267,1.4448415,1.8334738,4.1334095,4.0611887,4.2056303
3.739077931,0.139438746,11,4750,4.5,0,NOT_AVAILABLE,131.7441856,51.89851216,140.4847818,55.87835559,100001,4834.08,4794.48,4932.46,0.038,0.0053,0.8264,0.0125,0.0029,0.161,200111,11.011287,10.576418,11.193933,59.65217,57.52157,61.78277
-17.83725404,0.514398468,12,6000,4.5,0,NOT_AVAILABLE,131.733116,51.74454639,140.244075,55.95289135,100001,6122.73,5929,6521.955,0.2167,0.0949,0.4511,0.123,0.047,0.1974,200111,1.2915845,1.1383018,1.3773685,2.1121306,2.087384,2.1368773
-20.73626961,0.770096924,10,6500,4.5,0,NOT_AVAILABLE,131.1330137,52.09159144,141.0977371,56.12619331,100001,6557.575,6456.85,6729.43,,,,,,,200111,2.0914726,1.9860134,2.1572344,7.2873936,7.165982,7.4088054
-10.85325249,0.697698464,9,5750,4.5,0,NOT_AVAILABLE,131.2529785,52.00162999,140.8936374,56.10195299,100001,5598.953,5454.142,5831,0.39,0.286,0.5854,0.194,0.1443,0.3184,200111,1.423794,1.3127279,1.5004029,1.7948011,1.768912,1.8206903
-0.360467194,0.236894752,10,5000,4.5,0,NOT_AVAILABLE,131.1741377,51.87534495,140.7317524,56.20285028,100002,4940.7437,4829.5,5002.5767,0.3377,0.0053,1.8613,0.2882,0.0034,0.9701,200111,10.719705,10.456347,11.219232,61.692112,58.926865,64.45736
6.503257814,0.598774242,8,5500,3.5,0,NOT_AVAILABLE,131.1785659,51.87572855,140.7301255,56.20024222,100001,5866,5705.1396,5920,,,,,,,200111,2.0295975,1.99274,2.145663,4.3942304,4.09916,4.6893005
51.31937828,2.008738184,10,6000,3.5,0,NOT_AVAILABLE,131.2099167,51.76099602,140.5304822,56.23511381,100001,6177.3335,5608,6479,0.1097,0.0429,0.2126,0.0473,0.0196,0.1071,200111,1.0274613,0.9340102,1.2466701,1.3849366,1.3596042,1.4102689
-28.46848664,0.815751591,10,5500,4.5,0,NOT_AVAILABLE,131.2130405,51.64893167,140.3489056,56.28400937,100001,5159,5048,5369.6665,0.008,0.004,0.0251,0.0045,0.0019,0.0127,200111,0.7678346,0.708768,0.8019735,0.3762636,0.36779553,0.38473165
0.148056475,1.171236808,10,5500,3.5,0,NOT_AVAILABLE,131.4958011,51.86471259,140.5534238,56.03058597,100002,4968.745,4905.9,4996.5,0.3373,0.0053,1.7663,0.206,0.0039,1.0154,200111,10.153134,10.040648,10.414927,56.608524,48.841305,64.37575
16.12673925,0.576279222,7,5750,4.5,0,NOT_AVAILABLE,131.4440523,51.73359264,140.3692224,56.11803628,100001,5482.25,5407,5534,0.4133,0.1842,0.561,0.2037,0.0949,0.2791,200111,1.3885224,1.3626748,1.4274398,1.5690466,1.5567795,1.5813137
-15.41021501,0.851794012,14,6250,4.5,0,NOT_AVAILABLE,131.4856563,51.71923287,140.3255129,56.10141454,100001,6335.75,6298.25,6452.3433,0.0605,0.0029,0.2011,0.0347,0.0019,0.1001,200111,1.1359103,1.0952296,1.149477,1.8731601,1.8519223,1.894398
-12.34809398,1.429014913,10,6000,3.5,0,NOT_AVAILABLE,131.6649044,51.65370584,140.1318721,56.03100034,100001,5929,5870.25,6327.2305,0.3063,0.1869,0.431,0.1493,0.0989,0.2141,200111,1.2821516,1.1258355,1.3079438,1.830203,1.7864795,1.8739266
29.98999644,2.75760666,10,5500,4.5,0,NOT_AVAILABLE,131.6913703,51.68707394,140.1724253,56.00152112,100002,5381.5,5362.5,5441,0.1433,0.0223,0.1977,0.0697,0.0159,0.0921,200111,0.949646,0.9289899,0.95638734,0.6814462,0.6696974,0.693195
-64.14635905,0.666384686,13,6000,4.5,0,NOT_AVAILABLE,131.7525048,51.68191459,140.134219,55.96979641,100001,5873.5,5752.8735,5954.467,0.1828,0.0742,0.2791,0.0913,0.032,0.1293,200111,1.1574533,1.1261901,1.2065012,1.4364469,1.4227992,1.4500946
-50.39503034,0.422043512,7,5000,3,0,NOT_AVAILABLE,131.3834676,51.73105695,140.3953565,56.15271019,100001,4946.035,4833.8647,5093.245,0.171,0.028,1.4441,0.083,0.012,0.5907,200111,8.766937,8.26748,9.1785345,41.43996,39.507763,43.372158
-26.99292851,1.644951428,8,5500,4.5,0,NOT_AVAILABLE,131.4960819,51.5568092,140.0593325,56.16791585,100001,5092.223,4934.5,5343.65,0.0905,0.016,0.2326,0.048,0.0093,0.1087,200111,0.7366676,0.66897583,0.78451294,0.32875133,0.32537732,0.33212534
21.10154338,1.615681297,7,5500,4.5,0,NOT_AVAILABLE,131.3675546,51.4953618,140.0241397,56.26684582,100001,5792.5,5573,6027.7803,0.0295,0.0102,0.1941,0.0207,0.0049,0.0865,200111,0.8865696,0.81870997,0.9577823,0.7972317,0.786037,0.8084263
-59.4495816,1.280318415,8,4500,3,0,NOT_AVAILABLE,131.4456831,51.48350992,139.9661834,56.22850332,100001,4848.37,4670.665,4990.13,0.5058,0.125,2.1836,0.19,0.0705,1.2631,200111,7.6500077,7.221538,8.243202,29.134096,26.346624,31.921568
-19.91045575,0.874473177,10,6250,4.5,0,NOT_AVAILABLE,128.7567775,52.90470466,143.6736899,56.98557827,100001,6194,5886.8604,6587.77,,,,,,,200111,1.9356096,1.7111312,2.1428545,4.968383,4.848331,5.0884347
2.682364675,1.450199348,16,5500,4.5,0,NOT_AVAILABLE,128.7537237,52.88351293,143.6422826,56.99821762,100001,5872,5613,6191,0.198,0.026,0.5211,0.094,0.0089,0.2124,200111,1.0138747,0.9120838,1.1095996,1.101051,1.0656655,1.1364365
13.1364149,0.412894736,11,5000,3,0,NOT_AVAILABLE,128.9555451,52.96926128,143.6602363,56.84969356,100001,4618.31,4583.8696,4685.257,0.467,0.248,1.9675,0.237,0.147,1.0736,200111,13.275593,12.898918,13.475832,72.23287,66.63913,77.826614
-17.19281937,0.46634088,10,4500,4.5,0,NOT_AVAILABLE,128.9107219,52.92825182,143.6218349,56.89408636,100001,4864.2,4756.68,4946.1626,,,,,,,200111,6.625216,6.4074636,6.928114,22.138111,21.232307,23.043915
22.3008859,3.154364515,7,5500,3.5,0,NOT_AVAILABLE,129.1823479,52.84522365,143.3370304,56.79664468,100001,5806.5,5766.5,5837,0.349,0.1609,0.6718,0.174,0.0755,0.2961,200111,1.2836783,1.2702982,1.3015488,1.6875819,1.6498641,1.7252997
-2.735947507,0.339896017,8,6500,4.5,0,NOT_AVAILABLE,129.1375578,52.62491391,143.0160663,56.93262666,100001,6325.07,6288,6505.017,0.23,0.0439,0.364,0.121,0.0219,0.182,200111,1.3619401,1.2876321,1.3780457,2.6746814,2.6580408,2.691322
-16.74566661,0.432316564,8,5000,4.5,0,NOT_AVAILABLE,129.2948005,52.68766766,143.0261134,56.81858398,100001,4992.3447,4924.6123,5030.34,,,,,,,200111,4.885586,4.812061,5.020901,13.358148,12.800155,13.916141
-34.9955417,0.827104856,13,5000,3,0,NOT_AVAILABLE,128.6503319,52.82995094,143.6183105,57.07943436,100001,5018.835,4936.835,5110.835,1.7403,1.2869,2.8514,0.918,0.643,1.3941,200111,3.4726098,3.3487144,3.5889268,6.89316,6.6564174,7.1299024
-12.24248377,0.771927884,12,6000,4.5,0,NOT_AVAILABLE,128.951498,52.64997152,143.1615823,57.0168124,100001,5718.5,5450,5979.2,,,,,,,200111,2.0017653,1.8310121,2.203862,3.8605533,3.7470121,3.9740944
-44.04985341,0.808053795,13,5500,3.5,0,NOT_AVAILABLE,128.8967633,52.65063736,143.1940126,57.04494864,100001,4932,4894,4992.1665,,,,,,,200111,9.530051,9.30172,9.67862,48.414726,44.37022,52.459232
-0.309007802,0.602811446,7,5500,4.5,0,NOT_AVAILABLE,128.8875225,52.64831158,143.1956537,57.05095218,100001,5456.415,5389.7266,5810.85,0.0567,0.017,0.124,0.025,0.0059,0.0625,200111,0.97398233,0.8587891,0.9982341,0.7575764,0.75334835,0.76180446
6.948542007,0.521852787,14,5750,4.5,0,NOT_AVAILABLE,128.7185565,52.57428961,143.1763299,57.1770307,100001,5485,5370.3,5614.75,0.043,0.026,0.0743,0.0185,0.0109,0.03,200111,0.9789242,0.9342035,1.0211871,0.78144675,0.7758727,0.7870208
-22.68120698,0.899081365,13,5750,4.5,0,NOT_AVAILABLE,129.0535155,52.56668347,142.9719272,57.00623395,100002,5404,5245,5577.565,0.282,0.1893,0.3601,0.14,0.0939,0.1929,200111,1.1849473,1.1123474,1.2578785,1.0788326,1.0645788,1.0930865
10.67822058,0.16688164,6,6500,4.5,0,NOT_AVAILABLE,129.0076293,52.55130953,142.9737987,57.03806979,100001,6502.5723,6259.4,6819,0.2655,0.1053,0.3757,0.127,0.03,0.182,200111,1.2917962,1.1746892,1.3941162,2.687964,2.6692517,2.7066762
37.79854148,1.712058799,8,5500,4.5,0,NOT_AVAILABLE,129.2821367,52.36225887,142.5188061,56.98950996,100002,5056.6333,4990,5120.25,,,,,,,200111,3.2636638,3.1830685,3.3514075,6.274099,5.768509,6.779689
3.492065252,1.248965279,10,6250,4.5,0,NOT_AVAILABLE,129.0743357,52.39716399,142.6917122,57.08147305,100001,6326.25,6261.6665,6649.0547,0.113,0.026,0.188,0.056,0.0089,0.1063,200111,1.1431012,1.0348028,1.166803,1.8855996,1.8500429,1.9211563
-15.46710196,0.508420736,15,6000,3.5,0,NOT_AVAILABLE,129.1247849,52.33335173,142.5617301,57.0871289,100001,6350.1934,6047.6665,6536.855,0.034,0.0089,0.1094,0.013,0.0026,0.0541,200111,0.93544614,0.8827851,1.031376,1.2819766,1.2672514,1.2967018
-4.71034946,3.078763816,7,5500,4.5,0,NOT_AVAILABLE,129.6762379,52.7174902,142.8605204,56.60398822,100001,5041,4894.3066,5133,0.064,0.0106,0.145,0.032,0.0053,0.0701,200111,0.55561775,0.53587925,0.58942306,0.17960304,0.17781967,0.18138641
-24.65165702,1.03099725,10,5500,4.5,0,NOT_AVAILABLE,129.4747921,52.698813,142.9428574,56.71886908,100001,5174.5,5105.4233,5256.565,,,,,,,200111,2.0596097,1.9958029,2.11572,2.7399216,2.6957638,2.7840793
-37.74991768,0.583391619,5,6500,4.5,0,NOT_AVAILABLE,129.6315902,52.57267117,142.6570692,56.69989352,100001,6490.6665,6385.367,6571.3,0.1262,0.0192,0.322,0.079,0.0182,0.1606,200111,1.3855296,1.3517358,1.4316032,3.0696123,3.0451229,3.0941017
-32.29863205,1.204207577,8,5500,4.5,0,NOT_AVAILABLE,129.588218,52.53393914,142.6199054,56.7420808,100001,5414,5242,5587.27,1.452,0.9645,1.981,0.7615,0.5069,0.9945,200111,2.682418,2.518626,2.8613365,5.569557,5.423207,5.7159076
-3.294539911,0.262900821,10,4000,3,0,NOT_AVAILABLE,129.6191872,52.47722653,142.5131045,56.754007,100001,4100.58,3967.185,4771.773,0.977,0.522,2.274,0.4805,0.235,1.1175,200111,49.88491,36.838356,53.296032,633.89056,565.2031,702.578
20.58892681,0.391947229,12,4500,3,0,NOT_AVAILABLE,129.6629789,52.49929222,142.5238238,56.71989844,100001,4625.12,4482.11,4751.39,0.252,0.064,0.7233,0.134,0.0309,0.3534,200111,16.445799,15.583306,17.51201,111.50561,100.62952,122.38169
-23.69991769,5.945523654,4,6000,3.5,0,NOT_AVAILABLE,129.6085684,52.41089245,142.4139284,56.79259268,100001,5550.6665,5436,5742,0.555,0.3619,0.7401,0.2732,0.1759,0.352,200111,1.3111732,1.225248,1.3670722,1.4702643,1.4206285,1.5199001
-3.440665542,0.998488055,8,5500,4.5,0,NOT_AVAILABLE,129.8677908,52.54067188,142.4768263,56.5911495,100001,5735.25,5610.9,5813.5,0.8587,0.6132,1.2444,0.435,0.2999,0.6307,200111,1.6024964,1.5596473,1.6743133,2.5032156,2.4474266,2.5590045
-6.108859571,0.59821189,8,6000,4.5,0,NOT_AVAILABLE,130.0593867,52.3528706,142.0756198,56.58148491,100001,5844.3335,5774,6014.3335,0.068,0.008,0.1631,0.0347,0.0024,0.094,200111,0.99690926,0.94134885,1.021344,1.0445901,1.0338545,1.0553257
-4.765846255,0.229611099,9,4750,4.5,0,NOT_AVAILABLE,130.1069708,52.22099975,141.8404706,56.61997911,100001,4641.6333,4501.79,4783.3,0.3077,0.144,1.1183,0.1325,0.0536,0.3863,200111,9.680833,9.115892,10.291624,39.192547,38.478382,39.90671
-10.80285328,0.754173355,15,5500,4.5,0,NOT_AVAILABLE,129.8959094,52.31421782,142.1028889,56.68754206,100001,5756,5699,5789.5,,,,,,,200111,1.6760957,1.656755,1.7097912,2.778277,2.7237546,2.8327992
8.368970675,1.033084553,6,5500,3.5,0,NOT_AVAILABLE,129.816147,52.15965855,141.9003937,56.80563266,100002,5853.75,5784.25,5960.25,0.359,0.1669,0.6281,0.178,0.0795,0.325,200111,1.3567988,1.3087443,1.3895996,1.9474318,1.9115119,1.9833517
17.3932912,0.482197393,12,5500,3.5,0,NOT_AVAILABLE,130.0469192,52.22831297,141.8844672,56.64863495,100001,5761,5601.707,5890.7,,,,,,,200111,1.6871772,1.6136992,1.7844963,2.8249292,2.779043,2.8708155
-19.82436162,1.363238308,12,6000,3.5,0,NOT_AVAILABLE,129.937548,52.17415131,141.8574055,56.73352306,100001,6405,6358.5,6658.4497,0.141,0.017,0.269,0.0593,0.0079,0.1331,200111,1.1683513,1.081099,1.1855022,2.069751,2.0331688,2.1063333
8.106422267,2.891736104,7,5500,4.5,0,NOT_AVAILABLE,130.0055969,52.1341074,141.7566951,56.71639271,100001,4920,4773.987,5076,0.8242,0.5363,1.0971,0.417,0.2209,0.565,200111,1.0802392,1.0148617,1.1473283,0.61602014,0.56184906,0.6701912
-30.51908345,2.629461348,4,6000,3.5,0,NOT_AVAILABLE,129.4230382,52.32028539,142.3731893,56.93593849,100001,6548.75,6318.6665,6862.5776,1.203,0.7085,1.482,0.5892,0.342,0.7161,200111,1.9325471,1.7598367,2.0758502,6.1885448,5.9936323,6.383457
-15.35509293,0.659616659,10,5000,4.5,0,NOT_AVAILABLE,129.6747486,52.20059022,142.0431781,56.86122961,100002,5043.185,4930.8896,5134.73,,,,,,,200111,4.4195404,4.263357,4.6231327,11.383309,11.022923,11.743696
-17.92000455,0.155260406,9,4500,3,0,NOT_AVAILABLE,129.5335265,52.19513382,142.1125037,56.93926272,100002,4409.81,4333.7,4522.2,0.089,0.012,0.3421,0.0397,0.0079,0.153,200111,20.867493,19.843143,21.606892,148.3593,144.02641,152.69218
-53.80368065,1.639245329,6,5000,3,-1.5,NOT_AVAILABLE,129.6291751,52.10123479,141.9097362,56.93432105,100001,5018.75,4906.25,5067.13,,,,,,,200111,9.35975,9.181873,9.793908,50.073215,45.154312,54.99212
25.16853291,1.969001694,11,5500,3.5,0,NOT_AVAILABLE,129.2387227,52.15184215,142.2081683,57.11772969,100001,5070.555,4989.223,5214.4634,,,,,,,200111,6.7006817,6.3359356,6.920925,26.739588,25.11354,28.365635
6.230835177,1.961488064,9,5500,3.5,0,NOT_AVAILABLE,129.2949884,52.07045479,142.0464282,57.12818509,100002,5763,5727.803,5798,0.0342,0.017,0.1868,0.009,0.0073,0.0901,200111,0.9630346,0.95144284,0.97490644,0.92166466,0.9064113,0.936918
-56.94418184,1.494213015,7,6000,3.5,0,NOT_AVAILABLE,129.4676647,52.12900955,142.0435637,57.00703339,100001,6335.955,5977,6726,0.2137,0.0689,0.4371,0.097,0.035,0.2188,200111,1.2231787,1.0854263,1.374509,2.1723156,2.1330018,2.2116294
-6.608129627,0.145948092,18,4500,3,0,NOT_AVAILABLE,129.8231291,52.13481601,141.8569481,56.8139919,100001,4112.0874,4014.5066,4196,0.575,0.2272,1.0634,0.276,0.1284,0.484,200111,43.833225,42.09758,45.990036,494.9381,483.70102,506.1752
-25.44642166,1.712516339,12,6000,4.5,0,NOT_AVAILABLE,130.0298439,51.94923054,141.4479879,56.79228031,100001,5926,5879.5,6076.4473,0.354,0.2124,0.4951,0.1735,0.1054,0.2381,200111,1.4201498,1.3506972,1.4427022,2.2408338,2.196838,2.2848296
-42.49534417,0.525847903,12,5000,3,0,NOT_AVAILABLE,129.6269176,52.01140775,141.7672727,56.97944842,100002,4948.03,4852.915,5040.3022,,,,,,,200111,5.3759747,5.180941,5.5887723,15.607679,14.89264,16.32272
-25.4769004,1.447863967,6,5500,4.5,0,NOT_AVAILABLE,129.8919702,51.78573811,141.2599202,56.94528985,100001,5370,5316,5444.6665,0.221,0.1692,0.2801,0.1075,0.0776,0.138,200111,0.9661942,0.9398757,0.9859232,0.69939214,0.69083035,0.70795393
-37.36459818,1.381022044,7,5500,4.5,0,NOT_AVAILABLE,128.52388,52.43269743,143.0655541,57.35168072,100001,4871.59,4799.48,4956.9,,,,,,,200111,11.446974,11.056352,11.793529,66.4904,56.524918,76.45589
-21.95173942,0.241324891,8,5500,4.5,0,NOT_AVAILABLE,128.6301782,52.32665313,142.8351176,57.35075019,100001,5716,5548.45,5882.6997,0.286,0.1693,0.3556,0.1433,0.0705,0.1822,200111,1.12587,1.062966,1.1948938,1.2191023,1.2068522,1.2313523
-23.91666994,2.611833005,8,5500,3.5,-1.5,NOT_AVAILABLE,128.4772731,52.23676042,142.7812248,57.47719692,100001,6305,6254,6362.5,0.141,0.0439,0.434,0.07,0.029,0.1583,200111,1.225467,1.2034172,1.2455353,2.1381505,2.09186,2.1844409
-15.66546029,1.915753979,11,5500,4.5,0,NOT_AVAILABLE,128.5631956,52.1889534,142.6546846,57.45655191,100001,5296,5144.8667,5355.3335,0.1703,0.0775,0.2458,0.077,0.0319,0.1175,200111,0.85955966,0.8406185,0.9108015,0.52364707,0.5160956,0.53119856
14.94938605,3.01774455,9,5500,4.5,0,NOT_AVAILABLE,128.545182,52.11493342,142.5468765,57.5039032,100001,5389.5,5323.3335,5478.5,0.009,0,0.1195,0.0067,0,0.0435,200111,0.78919125,0.7637582,0.8089317,0.47342715,0.46775064,0.47910365
-27.36043727,1.257312083,9,5500,4.5,0,NOT_AVAILABLE,128.6232654,52.11623135,142.5034549,57.46199919,100001,5474,5387,6168.3896,0.051,0.025,0.248,0.025,0.0094,0.1221,200111,0.9841577,0.7750517,1.0162027,0.7835077,0.7711414,0.795874
-32.34179536,1.188994731,12,5500,3.5,0,NOT_AVAILABLE,129.0433196,52.04105623,142.141526,57.27704169,100001,5905.5,5874,5924,,,,,,,200111,1.7785969,1.7675055,1.7977239,3.4663823,3.3972435,3.535521
-28.5816307,1.764448567,9,5500,3.5,0,NOT_AVAILABLE,129.0937679,52.02312812,142.0841462,57.25909455,100001,5829,5790,5862,,,,,,,200111,2.1707776,2.1464057,2.2001197,4.9011908,4.7369456,5.065436
-24.20571532,0.497258184,10,5750,4.5,0,NOT_AVAILABLE,128.8404011,52.01184256,142.2106914,57.39971597,100001,6127.3,5542.963,6779.105,0.34,0.112,0.4691,0.173,0.0585,0.2403,200111,1.2926189,1.0560004,1.5795189,2.121838,2.099176,2.1445003
-4.424154814,0.393168121,8,4000,3,0,NOT_AVAILABLE,128.9888604,51.88776168,141.9263796,57.38257607,100001,3800,3750,4000.88,0.9643,0.4775,1.415,0.4885,0.2686,0.676,200111,61.606415,55.575336,63.260204,712.9859,651.04913,774.92267
-4.791515992,0.316197924,4,5500,4.5,0,NOT_AVAILABLE,128.8787252,51.93761175,142.0695008,57.41655552,100001,5640.733,5550.3335,5728,0.0555,0.0089,0.2347,0.0275,0.0039,0.1001,200111,1.0340595,1.0027914,1.0680177,0.9752768,0.96621174,0.9843419
-8.207005074,1.363152633,8,6000,4.5,0,NOT_AVAILABLE,128.261409,52.18845554,142.8313547,57.61541519,100001,5956,5793.3335,6528.0195,0.0337,0.0089,0.1181,0.018,0.0029,0.0591,200111,0.7624305,0.63466823,0.805847,0.6590433,0.5952829,0.7228037
-19.33865842,3.652819848,11,6000,3.5,0,NOT_AVAILABLE,128.3217188,52.08694568,142.6332985,57.63610649,100001,6207.0073,5869.75,6824.665,,,,,,,200111,1.2643043,1.0458117,1.413764,2.1376026,2.0942864,2.1809187
-18.34374308,0.467745114,7,4750,4.5,0,NOT_AVAILABLE,128.2485768,52.05157736,142.6198952,57.69286048,100001,4909.8677,4825.8965,5093.245,,,,,,,200111,7.337231,6.8184023,7.5947905,28.186314,27.370373,29.002254
-51.46436455,0.37344414,7,5750,4.5,0,NOT_AVAILABLE,128.3046931,52.02676885,142.5468813,57.67602311,100001,5763.3335,5669,5889,,,,,,,200111,1.838227,1.7606115,1.8999132,3.35883,3.3404024,3.3772576
8.263687581,0.318654874,14,5000,3,0,NOT_AVAILABLE,128.3348533,52.02442076,142.5253006,57.66130248,100001,4879.6875,4813.1426,5012.3,0.024,0.0089,0.0827,0.0093,0.0039,0.0271,200111,10.314363,9.775802,10.601541,54.3435,51.373184,57.313812
8.710530772,2.075845078,13,6000,4.5,0,NOT_AVAILABLE,128.3324275,51.90063942,142.3277568,57.7259373,100001,6150.25,6002,6440.91,0.0343,0.017,0.083,0.018,0.0079,0.0514,200111,0.94335604,0.86013514,0.99053353,1.1471417,1.1302792,1.1640042
-21.91605615,0.595000267,11,5000,3,0,NOT_AVAILABLE,128.2826941,51.82368129,142.2330687,57.79161925,100001,4814.78,4740.71,4914.94,,,,,,,200111,3.563008,3.4192686,3.6752162,6.146587,5.934032,6.359142
-182.213533,6.135564634,10,6000,3.5,0,NOT_AVAILABLE,128.4930925,51.82378461,142.1095044,57.67954616,100001,5859,5784.6367,6805.2373,,,,,,,0,,,,,,
-105.2757421,0.791970957,10,5500,3.5,0,NOT_AVAILABLE,128.8651475,51.79253776,141.8436451,57.49627545,100001,5281.7803,5151.275,5707.533,,,,,,,200111,2.0446033,1.7509463,2.149514,2.9311235,2.8773594,2.9848876
8.638960021,1.060256098,9,4500,3,0,NOT_AVAILABLE,128.8131809,51.69082942,141.7091072,57.57479143,100001,4834.5674,4762.16,4928.0933,,,,,,,200111,3.411549,3.2832885,3.516081,5.7283354,5.4733787,5.983292
-40.70261861,0.561033602,12,6250,4.5,0,NOT_AVAILABLE,128.5425696,51.71887991,141.911122,57.70601491,100001,6234.95,6044.1333,6389.6274,0.2873,0.1545,0.484,0.1532,0.0766,0.24,200111,1.4874783,1.4163334,1.5828819,3.0125058,2.9708169,3.0541947
-81.98987469,3.461705193,10,5500,4.5,0,NOT_AVAILABLE,128.6586773,51.64727088,141.7276892,57.67957933,100001,5891,5834,6137.365,0.083,0.0085,0.1861,0.0597,0.0079,0.0953,200111,1.0182443,0.93813664,1.0382386,1.1250058,1.1082795,1.1417322
8.10819404,1.373752271,10,5000,3,0,NOT_AVAILABLE,128.7703701,51.59437909,141.5774217,57.64573142,100001,4764.35,4692.723,4820.3633,0.35,0.056,0.9565,0.182,0.0289,0.6418,200111,8.398333,8.204288,8.656664,32.74127,29.22699,36.255547
-15.42836388,1.2712146,12,5000,3,-1.5,NOT_AVAILABLE,128.7937269,51.56697602,141.5195037,57.64669518,100001,5923.5,5716.5703,6014.3335,0.151,0.026,0.3261,0.081,0.0056,0.173,200111,1.3339999,1.2940098,1.4323248,1.973876,1.9312809,2.0164711
-87.62598748,0.877987839,12,5000,3,0,NOT_AVAILABLE,129.2495771,51.87379071,141.7563643,57.24965451,100001,4578.215,4519.933,4715.865,,,,,,,200111,23.164337,21.831795,23.765568,212.38269,164.61719,260.1482
21.34410555,1.446037665,11,5500,4.5,0,NOT_AVAILABLE,129.3746144,51.95953263,141.8240904,57.14032288,100001,5753,5636.5,6021.3,0.172,0.0886,0.3346,0.085,0.0439,0.1509,200111,1.1394606,1.0401777,1.1870501,1.281359,1.260161,1.3025569
21.52628968,1.562266272,8,6000,3.5,-1.5,NOT_AVAILABLE,129.453764,51.78753842,141.5033832,57.18184855,100001,6338,6294,6578.5,0.1095,0.015,0.2231,0.0552,0.0089,0.1216,200111,1.1324754,1.0511857,1.1483645,1.8644948,1.8249397,1.9040499
-27.40602013,1.408657696,5,5500,4.5,0,NOT_AVAILABLE,129.7061803,51.74730517,141.2992758,57.06461297,100001,4850.6567,4744.9854,4924.245,0.0483,0.0139,0.0971,0.0225,0.0042,0.049,200111,10.14645,9.845457,10.603408,51.34819,46.925255,55.771126
-16.36124937,0.46109525,5,4750,4.5,0,NOT_AVAILABLE,129.6916927,51.57768476,141.0330949,57.15382143,100002,4915.607,4857.14,5081.78,0.0765,0.016,0.3087,0.045,0.0079,0.1495,200111,0.6202733,0.58037096,0.635296,0.20238087,0.20164123,0.2031205
-10.32488615,1.649706827,9,6000,4.5,0,NOT_AVAILABLE,129.5188563,51.5983214,141.1615956,57.23814753,100001,6037.6665,5868.5767,6099,0.0637,0.0044,0.264,0.0238,0.0032,0.1456,200111,1.197441,1.1734784,1.2674382,1.7166407,1.6811724,1.752109
29.01299545,1.350617346,11,5500,3.5,0,NOT_AVAILABLE,129.5235111,51.55887996,141.0951129,57.25458612,100001,6114.4053,5909,6449.33,0.784,0.6269,0.909,0.382,0.2664,0.452,200111,1.4205203,1.2768112,1.5209954,2.5410106,2.4942153,2.587806
-31.59109532,1.221038773,7,6250,4.5,0,NOT_AVAILABLE,129.690146,51.48443208,140.8827242,57.19913466,100001,6368.5,6295.3335,6565.85,0.1247,0.0089,0.276,0.0755,0.0037,0.1376,200111,1.0833278,1.0191833,1.1086557,1.7392544,1.7148702,1.7636385
-69.47377271,1.023503834,9,5500,4.5,0,NOT_AVAILABLE,129.5988737,51.44353508,140.8663283,57.26861309,100001,5495,5440.75,6059.2173,0.197,0.1283,0.4168,0.097,0.055,0.1987,200111,1.0847248,0.89211714,1.1064643,0.96650606,0.95456094,0.9784512
48.45066618,0.280566888,10,4500,4.5,0,NOT_AVAILABLE,129.5776859,51.41325394,140.8287287,57.29465997,100001,4845.7563,4751.6997,4990.8696,0.089,0.024,0.1781,0.0487,0.0109,0.1006,200111,9.8241,9.261119,10.216871,47.943146,44.563236,51.323055
-6.808284048,1.288274395,8,4000,3,0,NOT_AVAILABLE,128.9459087,51.57449221,141.444598,57.56071363,100001,4166.9595,4042.5066,4416,0.375,0.2846,0.7114,0.2015,0.1403,0.32,200111,0.68966275,0.614069,0.7327804,0.12919489,0.12843156,0.12995821
-18.57854746,0.332243823,10,5750,4.5,0,NOT_AVAILABLE,129.024328,51.53072482,141.3289255,57.53971124,100001,6656.1,6481.8,6949.3,0.397,0.0804,0.737,0.197,0.026,0.3491,200111,1.4873761,1.3645153,1.568445,3.9121518,3.8894684,3.9348352
-11.10532012,1.641308652,10,5500,3.5,0,NOT_AVAILABLE,129.2420465,51.59020378,141.3025986,57.39254565,100001,5877.5,5814.6665,6206.8623,0.173,0.067,0.3721,0.092,0.0359,0.1851,200111,1.1721108,1.0510169,1.1975794,1.4770751,1.4478098,1.5063404
